loan_id,application_date,age,annual_income,employment_years,loan_amount,tenure_months,interest_rate_pct,credit_score,dti_pct,prior_delinquencies,collateral_value,ltv_pct,dependents,purpose,employment_type,region,existing_loans,monthly_obligations,days_past_due,default_flag,npa_flag,risk_score,risk_band,pd_estimate
LN102775,2023-02-09,35,86800,8.0,876000,72,6.5,636,26.2,0,701000,125.0,5,Business,Salaried,East,1,14725.5,75,1,0,30.74,Moderate,0.0876
LN103216,2023-02-09,23,132600,5.2,651000,48,9.13,751,11.2,0,837000,77.8,4,Education,Government,North,1,16240.38,0,0,0,16.93,Low,0.0072
LN104220,2023-02-09,21,74600,12.1,578000,36,8.43,675,31.1,2,786000,73.5,1,Home,Salaried,Central,0,18227.29,0,0,0,26.83,Moderate,0.0314
LN102127,2023-02-09,48,87700,4.5,705000,60,10.85,780,32.8,0,942000,74.8,2,Home,Salaried,South,1,15275.72,0,0,0,19.41,Low,0.011
LN103136,2023-02-10,47,42000,10.2,234000,36,7.79,653,39.6,0,268000,87.3,1,Auto,Government,South,2,7310.06,0,0,0,30.41,Moderate,0.0644
LN100750,2023-02-10,30,63600,16.6,346000,60,10.62,816,5.0,0,606000,57.1,1,Personal,Government,West,0,7457.47,0,0,0,8.51,Low,0.0017
LN104665,2023-02-10,37,119800,19.7,408000,36,13.91,605,6.6,0,370000,110.3,1,Auto,Self-employed,North,1,13926.65,0,0,0,26.99,Moderate,0.0457
LN101166,2023-02-10,50,112100,14.8,1378000,48,11.72,702,47.2,2,1786000,77.2,1,Personal,Government,North,1,36098.87,0,0,0,30.66,Moderate,0.0568
LN101691,2023-02-11,34,46400,19.4,368000,72,13.06,695,13.1,0,566000,65.0,1,Personal,Self-employed,North,0,7398.93,0,0,0,17.33,Low,0.0101
LN103309,2023-02-11,38,57200,9.8,469000,72,7.91,726,22.7,0,406000,115.5,1,Business,Government,North,0,8202.5,0,0,0,22.65,Low,0.0231
LN102557,2023-02-11,38,64500,2.9,1202000,60,16.27,612,36.6,0,1784000,67.4,0,Personal,Salaried,North,0,29403.02,0,0,0,26.66,Moderate,0.0542
LN101196,2023-02-11,38,32700,12.0,452000,48,10.17,674,33.9,0,790000,57.2,3,Auto,Salaried,West,0,11500.82,30,0,0,21.82,Low,0.0177
LN101242,2023-02-12,33,123200,5.2,373000,36,9.91,665,33.7,0,559000,66.7,4,Home,Salaried,West,1,12019.91,5,0,0,24.87,Low,0.0299
LN101089,2023-02-12,36,63800,18.2,252000,60,8.39,812,15.4,0,350000,72.0,0,Home,Salaried,South,2,5156.82,0,0,0,15.63,Low,0.004
LN102618,2023-02-12,42,34600,4.6,2070000,36,13.33,737,44.3,0,3458000,59.9,0,Home,Self-employed,South,2,70075.96,5,0,0,24.17,Low,0.0282
LN104350,2023-02-12,21,76000,4.9,631000,36,7.22,773,39.3,0,975000,64.7,2,Business,Salaried,West,1,19546.98,0,0,0,20.07,Low,0.0135
LN102682,2023-02-13,35,58600,16.0,2054000,12,11.65,732,49.0,1,3364000,61.1,2,Home,Salaried,North,1,182159.27,0,0,0,25.82,Moderate,0.0247
LN103528,2023-02-13,22,105600,13.9,1099000,24,13.81,758,25.8,0,1711000,64.2,3,Personal,Salaried,Central,1,52667.57,0,0,0,18.12,Low,0.0087
LN104167,2023-02-13,36,40200,11.5,224000,48,8.63,639,5.0,0,335000,66.9,2,Business,Government,South,0,5534.98,0,0,0,18.86,Low,0.0122
LN100981,2023-02-13,42,141700,7.7,1840000,60,8.69,686,8.9,1,1832000,100.4,0,Personal,Self-employed,West,2,37919.14,30,1,0,25.84,Moderate,0.0367
LN100244,2023-02-13,27,103600,9.0,791000,72,11.53,824,60.7,2,848000,93.3,1,Business,Contract,Central,1,15271.55,0,0,0,28.51,Moderate,0.0546
LN100945,2023-02-13,28,97000,8.2,234000,72,9.2,674,53.2,3,345000,67.8,2,Business,Government,South,1,4300.33,0,0,0,34.4,Moderate,0.0988
LN101827,2023-02-14,51,64600,4.9,295000,60,10.36,766,24.6,0,218000,135.3,0,Auto,Salaried,West,0,6320.26,0,0,0,22.9,Low,0.023
LN100975,2023-02-14,21,47800,12.1,656000,36,13.28,769,30.0,1,828000,79.2,0,Home,Salaried,South,0,22191.81,0,0,0,20.21,Low,0.0109
LN103017,2023-02-14,21,45600,10.3,1192000,36,9.02,771,6.7,1,1194000,99.8,1,Home,Salaried,Central,1,37916.38,0,0,0,19.17,Low,0.0085
LN101426,2023-02-14,57,44000,12.3,629000,72,8.45,850,41.1,0,567000,110.9,1,Home,Self-employed,North,0,11167.13,0,0,0,19.31,Low,0.0129
LN104389,2023-02-14,43,95800,22.1,992000,72,10.35,733,49.5,1,899000,110.3,1,Business,Salaried,South,0,18553.2,0,0,0,29.12,Moderate,0.0496
LN103993,2023-02-15,45,27200,7.7,111000,72,15.41,710,29.2,0,190000,58.4,3,Home,Salaried,West,0,2371.88,0,0,0,19.09,Low,0.0115
LN104011,2023-02-15,25,34900,6.3,341000,72,15.3,673,14.5,0,390000,87.4,1,Education,Salaried,North,1,7266.12,0,0,0,22.68,Low,0.0204
LN100084,2023-02-15,31,102900,8.4,459000,84,13.27,802,29.7,0,427000,107.5,1,Business,Salaried,South,0,8417.63,10,0,0,19.23,Low,0.0124
LN103346,2023-02-15,35,54300,2.9,234000,60,11.31,666,39.0,1,379000,61.7,0,Personal,Self-employed,South,0,5123.98,20,0,0,25.71,Moderate,0.0475
LN104861,2023-02-15,31,81600,10.6,184000,12,9.81,677,15.0,1,256000,71.9,3,Personal,Salaried,East,1,16160.27,5,0,0,23.02,Low,0.0195
LN104432,2023-02-16,40,56800,9.6,254000,72,16.04,613,7.0,1,343000,74.1,1,Business,Salaried,West,2,5515.32,5,0,0,26.69,Moderate,0.0341
LN100181,2023-02-16,30,52500,14.4,906000,60,14.06,776,40.6,1,1555000,58.3,2,Auto,Salaried,Central,2,21109.23,0,0,0,23.2,Low,0.014
LN100160,2023-02-17,29,74100,4.4,322000,84,14.9,665,31.5,0,465000,69.2,0,Personal,Salaried,East,2,6195.5,0,0,0,26.35,Moderate,0.0392
LN101794,2023-02-17,40,59000,10.0,256000,36,12.62,710,39.3,0,415000,61.7,2,Education,Government,Central,1,8578.87,0,0,0,23.11,Low,0.02
LN101643,2023-02-17,42,47100,12.5,447000,60,8.43,774,52.0,0,421000,106.2,0,Personal,Salaried,North,1,9155.82,0,0,0,26.71,Moderate,0.0389
LN103585,2023-02-17,26,84900,6.2,456000,48,12.15,690,20.7,0,528000,86.4,2,Auto,Government,South,2,12041.84,0,0,0,24.58,Low,0.025
LN100238,2023-02-18,32,70900,8.9,366000,12,11.15,630,52.7,1,607000,60.3,0,Home,Contract,Central,0,32373.3,0,0,0,30.22,Moderate,0.0942
LN103916,2023-02-18,37,151500,8.2,726000,36,11.56,650,33.6,0,1216000,59.7,2,Home,Government,East,2,23961.3,0,0,0,26.61,Moderate,0.0348
LN101313,2023-02-19,43,87000,4.5,546000,84,11.3,699,25.4,0,869000,62.8,0,Personal,Contract,West,1,9435.2,15,0,0,21.02,Low,0.0242
LN103439,2023-02-19,41,83100,14.9,371000,72,12.77,719,22.9,0,257000,144.4,4,Education,Self-employed,South,2,7402.53,0,0,0,29.29,Moderate,0.0605
LN103343,2023-02-19,49,34300,13.4,431000,60,11.31,602,18.5,1,366000,117.8,1,Home,Salaried,West,1,9437.75,0,0,0,32.28,Moderate,0.0845
LN103588,2023-02-19,49,46500,4.3,1457000,48,10.72,692,54.8,1,2013000,72.4,0,Business,Salaried,East,2,37459.12,0,0,0,31.9,Moderate,0.0822
LN100914,2023-02-19,37,58100,1.5,840000,48,12.76,837,59.8,0,1487000,56.5,4,Auto,Salaried,South,0,22435.17,0,0,0,18.3,Low,0.01
LN102743,2023-02-19,43,86700,9.2,408000,72,12.21,626,14.1,0,309000,132.0,1,Personal,Salaried,North,0,8021.1,90,1,1,27.88,Moderate,0.0619
LN100076,2023-02-19,39,66300,7.2,295000,48,11.37,850,36.6,0,498000,59.2,0,Home,Government,North,1,7677.54,5,0,0,14.91,Low,0.0045
LN103039,2023-02-20,36,191800,6.2,113000,48,12.64,686,20.7,0,99000,114.1,0,Auto,Salaried,South,0,3308.55,0,0,0,24.23,Low,0.0298
LN104633,2023-02-20,46,46600,19.6,385000,72,13.1,746,32.6,0,609000,63.2,0,Auto,Government,Central,1,7748.87,10,0,0,20.01,Low,0.0099
LN102368,2023-02-20,28,35100,17.6,121000,84,12.77,796,45.0,3,207000,58.5,0,Auto,Self-employed,West,0,2186.13,20,0,0,23.71,Low,0.0165
LN103442,2023-02-20,39,58000,6.0,92000,72,10.62,667,29.6,0,159000,57.9,0,Auto,Contract,West,0,1733.28,10,0,0,21.4,Low,0.0255
LN102202,2023-02-21,44,96000,7.0,809000,48,13.23,721,34.1,0,1328000,60.9,2,Business,Government,Central,1,21795.91,0,0,0,21.41,Low,0.017
LN104311,2023-02-21,22,41100,3.4,221000,60,11.48,728,53.9,0,173000,127.7,1,Personal,Contract,North,2,4858.15,120,1,1,33.34,Moderate,0.1644
LN104453,2023-02-21,41,72600,6.9,707000,84,13.38,720,58.3,0,1266000,55.8,2,Auto,Self-employed,West,0,13008.23,0,0,0,24.12,Low,0.0339
LN102577,2023-02-21,47,64000,3.8,644000,48,11.67,716,30.7,0,540000,119.3,4,Personal,Government,North,3,16854.83,5,0,0,30.16,Moderate,0.0663
LN104023,2023-02-21,45,99200,8.4,217000,60,10.74,653,39.2,1,251000,86.5,2,Education,Self-employed,Central,2,4690.02,0,0,0,32.25,Moderate,0.0947
LN100221,2023-02-21,21,65400,7.6,1801000,60,13.65,660,46.2,0,2694000,66.9,2,Personal,Salaried,West,2,41580.04,0,0,0,29.32,Moderate,0.0616
LN101068,2023-02-21,34,98600,9.3,240000,48,11.99,847,36.7,1,369000,65.0,1,Education,Government,West,0,6318.94,0,0,0,16.0,Low,0.0051
LN102944,2023-02-22,41,79200,4.4,787000,48,9.29,781,55.3,1,1400000,56.2,1,Business,Salaried,North,0,19693.08,0,0,0,22.33,Low,0.0191
LN104146,2023-02-22,41,57700,5.1,425000,72,9.97,647,52.4,2,583000,72.9,3,Personal,Contract,South,1,7867.05,180,1,1,34.18,Moderate,0.1597
LN101746,2023-02-22,47,41100,5.5,179000,72,11.79,688,60.9,0,222000,80.6,2,Auto,Contract,Central,3,3479.97,45,1,0,33.82,Moderate,0.1418
LN103114,2023-02-23,42,42400,8.6,131000,60,7.52,739,19.7,0,222000,59.0,2,Auto,Salaried,West,1,2626.22,0,0,0,17.38,Low,0.0074
LN102241,2023-02-23,43,52500,25.0,848000,84,13.68,778,41.7,0,707000,119.9,0,Education,Salaried,West,3,15742.0,0,0,0,29.14,Moderate,0.0353
LN101915,2023-02-23,33,35100,14.0,192000,36,13.19,802,26.8,0,297000,64.6,4,Personal,Salaried,South,4,6486.82,0,0,0,21.03,Low,0.01
LN101815,2023-02-23,30,70800,8.8,1084000,36,15.62,668,33.6,0,765000,141.7,3,Education,Salaried,South,3,37907.17,15,0,0,35.53,Moderate,0.1352
LN100135,2023-02-24,52,66600,8.0,289000,60,10.84,734,48.5,0,286000,101.0,3,Home,Self-employed,Central,1,6260.52,0,0,0,27.61,Moderate,0.0544
LN103957,2023-02-24,36,54800,12.2,283000,72,12.23,647,14.9,1,252000,112.3,1,Personal,Salaried,South,1,5566.61,0,0,0,28.62,Moderate,0.0512
LN100456,2023-02-24,37,48100,5.4,785000,36,11.56,712,25.4,0,1295000,60.6,2,Personal,Government,North,0,25908.57,20,0,0,18.45,Low,0.012
LN103761,2023-02-25,38,34900,5.2,511000,24,15.09,715,18.1,1,451000,113.3,0,Auto,Salaried,North,0,24798.53,60,1,0,24.1,Low,0.025
LN104115,2023-02-25,35,100600,10.9,1022000,48,12.43,693,44.0,1,1202000,85.0,4,Auto,Self-employed,West,1,27129.46,5,0,0,29.28,Moderate,0.061
LN101971,2023-02-25,21,63400,3.3,105000,36,14.73,749,26.0,0,124000,84.7,0,Education,Salaried,North,3,3625.99,15,0,0,24.02,Low,0.0203
LN104840,2023-02-25,31,38200,3.2,245000,12,10.22,652,41.2,0,212000,115.6,2,Personal,Salaried,South,1,21564.47,0,0,0,31.95,Moderate,0.1135
LN102343,2023-02-25,33,42000,8.6,479000,84,10.67,698,44.1,1,428000,111.9,4,Home,Contract,Central,1,8118.77,90,1,1,31.72,Moderate,0.1061
LN103083,2023-02-26,28,94400,9.3,574000,36,15.51,674,39.4,3,560000,102.5,0,Personal,Salaried,West,2,20041.55,60,1,0,36.78,Moderate,0.1318
LN104275,2023-02-27,37,26500,3.4,368000,60,9.73,723,35.0,1,556000,66.2,1,Home,Self-employed,East,0,7770.11,0,0,0,22.34,Low,0.0229
LN104100,2023-02-27,24,55200,6.6,346000,12,8.77,719,13.5,1,554000,62.5,1,Auto,Government,South,0,30221.32,0,0,0,17.89,Low,0.0082
LN100357,2023-02-27,35,42100,9.2,68000,12,9.62,775,22.7,1,106000,64.2,0,Personal,Self-employed,South,1,5966.27,30,0,0,18.6,Low,0.0107
LN100346,2023-02-27,25,57000,16.2,1345000,36,15.29,826,16.3,0,2076000,64.8,1,Business,Government,North,0,46816.1,15,0,0,11.01,Low,0.0025
LN100704,2023-02-28,24,55100,12.5,413000,48,14.73,733,51.9,2,600000,68.8,2,Education,Salaried,West,1,11437.65,0,0,0,29.12,Moderate,0.0394
LN104409,2023-02-28,46,124600,15.0,770000,60,13.38,761,32.9,0,925000,83.2,2,Business,Government,West,0,17670.02,0,0,0,19.61,Low,0.0122
LN104967,2023-02-28,48,64700,12.4,959000,60,9.76,609,35.7,0,864000,111.0,1,Home,Salaried,West,1,20262.85,5,0,0,32.67,Moderate,0.1035
LN102225,2023-02-28,50,38000,16.2,455000,72,14.56,751,48.6,0,584000,77.9,3,Personal,Salaried,North,0,9512.59,0,0,0,22.75,Low,0.021
LN104346,2023-03-01,38,76200,7.2,543000,36,12.43,669,45.1,1,459000,118.3,1,Home,Salaried,South,0,18147.09,0,0,0,32.43,Moderate,0.0997
LN104542,2023-03-02,22,94700,8.2,268000,48,9.43,705,35.7,0,209000,128.2,1,Personal,Salaried,East,3,6724.05,0,0,0,32.64,Moderate,0.094
LN103031,2023-03-02,32,133700,14.0,612000,24,11.92,654,25.1,1,522000,117.2,1,Education,Salaried,Central,0,28786.11,0,0,0,29.12,Moderate,0.0536
LN102287,2023-03-02,36,107500,12.2,593000,48,11.42,621,45.2,1,862000,68.8,1,Home,Contract,West,0,15447.63,0,0,0,30.04,Moderate,0.0885
LN100947,2023-03-02,32,113800,2.3,691000,24,14.88,778,35.5,0,1024000,67.5,1,Personal,Government,West,1,33464.89,0,0,0,19.33,Low,0.0125
LN103756,2023-03-02,39,51200,13.4,1234000,60,11.79,576,40.6,0,1175000,105.0,0,Personal,Salaried,Central,3,27318.88,0,0,0,38.13,Moderate,0.2142
LN102680,2023-03-03,44,83900,13.9,180000,36,12.32,674,42.7,1,318000,56.6,1,Business,Government,West,2,6006.12,0,0,0,28.85,Moderate,0.0437
LN100881,2023-03-03,33,126800,2.4,236000,72,11.7,681,21.5,1,399000,59.1,2,Home,Contract,East,0,4577.11,0,0,0,21.16,Low,0.0221
LN100169,2023-03-03,31,37800,10.0,2137000,36,11.36,695,54.8,0,3627000,58.9,2,Auto,Contract,Central,0,70327.52,0,0,0,25.06,Moderate,0.0439
LN103280,2023-03-03,30,55800,8.1,344000,24,8.35,744,46.9,0,306000,112.4,2,Personal,Salaried,North,0,15613.16,0,0,0,26.23,Moderate,0.0437
LN102913,2023-03-03,45,84300,1.4,1002000,84,10.43,734,41.8,1,884000,113.3,4,Business,Government,West,3,16857.86,0,0,0,32.83,Moderate,0.0888
LN103633,2023-03-03,45,112700,9.0,101000,72,8.94,761,34.3,0,172000,58.7,3,Personal,Salaried,North,1,3221.34,0,0,0,19.11,Low,0.011
LN103294,2023-03-04,27,99300,8.2,337000,84,14.79,615,39.8,1,263000,128.1,0,Home,Salaried,East,0,6463.36,5,0,0,35.21,Moderate,0.1565
LN104481,2023-03-04,41,52700,4.7,647000,72,8.29,760,50.7,0,1012000,63.9,3,Home,Salaried,North,0,11435.84,0,0,0,21.29,Low,0.017
LN100068,2023-03-04,41,64400,10.5,1089000,36,8.72,784,34.8,0,1661000,65.6,3,Personal,Salaried,South,3,34488.17,0,0,0,22.01,Low,0.0141
LN101894,2023-03-04,37,46300,3.3,247000,60,14.17,725,23.6,0,294000,84.0,1,Home,Salaried,West,1,5769.05,0,0,0,21.4,Low,0.0164
LN101943,2023-03-04,35,103100,20.3,377000,72,9.95,733,14.4,0,570000,66.1,1,Auto,Self-employed,East,1,6974.74,0,0,0,17.35,Low,0.0078
LN104802,2023-03-05,25,196600,16.1,520000,24,8.01,728,41.3,0,683000,76.1,3,Personal,Government,Central,0,23520.56,5,0,0,22.33,Low,0.0199
LN103765,2023-03-05,38,52200,15.5,1463000,72,9.35,725,30.7,0,1029000,142.2,1,Home,Contract,Central,0,26626.21,0,0,0,26.98,Moderate,0.0569
LN100801,2023-03-05,33,58000,6.2,314000,36,13.92,754,39.2,1,487000,64.5,0,Personal,Salaried,North,0,10719.58,10,0,0,21.37,Low,0.0165
LN102903,2023-03-05,41,37000,10.2,1892000,24,9.96,653,53.0,1,1913000,98.9,1,Personal,Self-employed,South,2,87271.27,0,0,0,36.25,Moderate,0.1888
LN103975,2023-03-06,40,41900,19.2,849000,48,15.55,711,33.2,0,986000,86.1,2,Business,Self-employed,East,1,23865.68,20,0,0,24.28,Low,0.0294
LN102685,2023-03-06,41,100200,5.1,392000,84,10.56,540,5.0,1,568000,69.0,0,Auto,Salaried,West,1,6621.65,0,0,0,27.98,Moderate,0.0479
LN104035,2023-03-06,47,78600,9.6,227000,36,10.42,746,39.1,1,334000,68.0,3,Auto,Salaried,West,3,7369.49,0,0,0,27.13,Moderate,0.0271
LN103893,2023-03-06,21,38800,8.2,288000,60,12.96,580,48.2,2,320000,90.0,1,Home,Self-employed,North,2,6546.99,0,0,0,40.27,Moderate,0.2797
LN100149,2023-03-06,41,76000,6.2,984000,24,12.96,727,48.8,0,1201000,81.9,1,Home,Salaried,West,0,46762.67,30,0,0,24.46,Low,0.0296
LN104560,2023-03-06,28,55800,4.9,339000,60,12.94,611,45.3,1,387000,87.6,0,Auto,Government,East,2,7702.88,0,0,0,35.81,Moderate,0.1454
LN100598,2023-03-06,34,68600,18.4,159000,60,11.94,763,28.8,0,219000,72.6,0,Personal,Contract,North,2,3532.05,0,0,0,20.96,Low,0.0168
LN103379,2023-03-07,31,72600,8.7,285000,36,9.01,717,17.2,2,289000,98.6,0,Personal,Salaried,South,1,9064.25,0,0,0,26.01,Moderate,0.0284
LN100312,2023-03-07,45,44200,11.7,365000,72,13.31,759,28.3,1,379000,96.3,2,Auto,Salaried,South,1,7386.9,0,0,0,23.77,Low,0.0185
LN102341,2023-03-07,42,79200,6.5,1629000,36,11.84,752,30.8,1,2264000,72.0,1,Personal,Salaried,West,2,53981.71,5,0,0,23.88,Low,0.0204
LN103450,2023-03-07,34,28000,3.6,494000,24,10.82,752,67.5,0,563000,87.7,2,Home,Salaried,South,4,22983.01,0,0,0,34.12,Moderate,0.0977
LN102937,2023-03-07,36,207600,6.4,774000,72,13.06,620,45.8,0,1204000,64.3,1,Personal,Salaried,West,1,15561.88,75,1,0,29.43,Moderate,0.0727
LN104980,2023-03-07,27,52500,16.3,698000,84,12.84,697,24.0,0,977000,71.4,2,Personal,Self-employed,East,3,12637.35,0,0,0,25.04,Moderate,0.0288
LN102773,2023-03-08,24,80400,4.5,417000,12,13.38,709,7.3,0,678000,61.5,1,Home,Government,South,1,37319.69,5,0,0,16.74,Low,0.0072
LN102718,2023-03-08,33,56300,12.3,324000,72,14.75,718,38.2,0,265000,122.3,0,Auto,Salaried,North,0,6807.07,0,0,0,26.86,Moderate,0.0416
LN104010,2023-03-08,38,76600,20.4,251000,24,6.5,767,49.7,0,343000,73.2,0,Auto,Government,South,2,11181.11,0,0,0,24.99,Low,0.0205
LN103312,2023-03-08,57,73000,12.6,468000,48,10.18,615,31.3,0,681000,68.7,0,Personal,Salaried,North,1,11910.19,0,0,0,27.24,Moderate,0.0467
LN104106,2023-03-08,35,93600,3.4,387000,48,8.73,722,29.7,0,448000,86.4,1,Home,Salaried,North,3,9580.97,0,0,0,26.36,Moderate,0.0309
LN100422,2023-03-08,36,101400,18.3,630000,60,12.77,691,34.7,1,629000,100.2,2,Auto,Salaried,East,2,14260.37,0,0,0,30.71,Moderate,0.0513
LN100974,2023-03-08,34,80600,7.7,245000,60,9.95,689,28.7,0,336000,72.9,4,Business,Salaried,Central,3,5199.5,0,0,0,26.55,Moderate,0.0336
LN100935,2023-03-08,33,80400,20.1,280000,84,11.5,660,32.4,0,455000,61.5,3,Business,Salaried,South,1,4868.21,0,0,0,24.36,Low,0.0244
LN101275,2023-03-10,39,67700,11.8,328000,72,12.84,722,48.0,1,551000,59.5,3,Auto,Contract,South,0,6556.64,0,0,0,24.33,Low,0.0321
LN103790,2023-03-10,43,23600,6.7,1830000,36,12.51,614,20.9,1,1525000,120.0,0,Personal,Government,West,2,61228.91,0,0,0,34.01,Moderate,0.1214
LN102257,2023-03-10,34,88800,4.9,433000,72,11.94,707,27.0,0,435000,99.5,1,Education,Government,East,0,8451.73,5,0,0,22.92,Low,0.0237
LN104939,2023-03-10,25,26000,3.7,650000,72,14.21,639,12.3,1,1074000,60.5,2,Auto,Self-employed,North,5,13466.93,15,0,0,30.01,Moderate,0.0514
LN100555,2023-03-10,34,32400,7.0,831000,24,11.29,683,40.0,1,1120000,74.2,5,Home,Contract,Central,2,38843.09,0,0,0,29.59,Moderate,0.0692
LN100301,2023-03-10,33,55900,6.2,330000,48,12.78,637,46.7,0,394000,83.8,2,Home,Salaried,Central,3,8817.08,0,0,0,34.0,Moderate,0.1101
LN102810,2023-03-11,37,85700,11.4,701000,36,15.55,781,38.5,0,714000,98.2,0,Home,Contract,East,0,24489.63,5,0,0,21.17,Low,0.0213
LN102837,2023-03-11,53,62600,12.2,2065000,36,15.31,721,12.2,1,3564000,57.9,3,Home,Government,West,2,71897.78,0,0,0,20.39,Low,0.0093
LN101491,2023-03-11,61,42100,1.0,160000,84,7.55,645,40.5,1,179000,89.4,0,Auto,Government,East,2,2458.07,0,0,0,33.23,Moderate,0.1008
LN100174,2023-03-11,40,84600,15.6,352000,60,12.16,610,31.2,1,587000,60.0,1,Personal,Salaried,East,1,7858.54,0,0,0,28.61,Moderate,0.0487
LN104144,2023-03-11,24,52900,4.5,644000,60,8.93,698,34.0,0,716000,89.9,1,Home,Salaried,Central,1,13346.51,0,0,0,25.5,Moderate,0.0333
LN102139,2023-03-11,25,124400,13.0,984000,36,9.76,721,34.0,0,734000,134.1,3,Personal,Salaried,East,0,31640.15,0,0,0,27.04,Moderate,0.0478
LN101045,2023-03-11,46,53200,6.2,209000,72,11.8,538,50.5,0,161000,129.8,1,Auto,Government,North,1,4064.29,0,0,0,41.26,Moderate,0.3778
LN104671,2023-03-11,23,78300,8.2,665000,60,8.1,610,26.9,0,844000,78.8,2,Home,Salaried,South,2,13515.65,5,0,0,29.3,Moderate,0.0566
LN104914,2023-03-11,27,89000,14.7,521000,60,10.75,808,36.4,0,854000,61.0,2,Home,Self-employed,North,1,11262.95,0,0,0,17.27,Low,0.0079
LN100366,2023-03-12,40,125100,17.0,262000,72,9.3,628,12.8,0,192000,136.5,1,Home,Salaried,Central,1,4761.79,75,1,0,29.63,Moderate,0.0595
LN104616,2023-03-12,48,105800,15.2,438000,60,11.24,661,28.8,0,652000,67.2,1,Personal,Self-employed,North,1,9575.69,0,0,0,24.15,Low,0.032
LN102249,2023-03-12,46,32100,7.9,593000,48,12.51,685,55.0,0,451000,131.5,1,Business,Government,North,1,15764.87,0,0,0,34.55,Moderate,0.1536
LN100190,2023-03-13,34,47900,11.4,749000,84,11.97,766,37.1,0,801000,93.5,0,Education,Salaried,South,1,13209.88,0,0,0,22.88,Low,0.0184
LN100469,2023-03-13,33,69000,4.5,320000,84,14.66,843,44.1,1,330000,97.0,2,Business,Salaried,North,1,6114.08,0,0,0,22.56,Low,0.0173
LN101347,2023-03-13,46,119700,7.0,470000,48,8.94,653,26.7,2,390000,120.5,1,Home,Contract,Central,2,11682.58,0,0,0,35.15,Moderate,0.1504
LN101475,2023-03-13,44,87400,6.2,458000,60,11.92,689,31.8,0,673000,68.1,2,Home,Salaried,West,0,10169.45,0,0,0,21.69,Low,0.0188
LN104851,2023-03-13,61,60300,15.8,219000,72,8.55,641,35.0,0,213000,102.8,0,Business,Salaried,West,2,3898.86,5,0,0,31.68,Moderate,0.0815
LN104898,2023-03-14,44,141000,6.5,257000,12,8.73,629,14.2,0,336000,76.5,2,Personal,Salaried,South,1,22442.86,0,0,0,23.86,Low,0.0287
LN102876,2023-03-14,30,48900,3.6,389000,72,17.03,775,34.8,1,377000,103.2,5,Personal,Salaried,North,1,8660.26,60,1,0,24.92,Low,0.0282
LN100879,2023-03-14,49,75800,25.7,530000,24,10.98,742,37.0,0,589000,90.0,5,Home,Salaried,East,4,24697.23,0,0,0,28.78,Moderate,0.0299
LN102762,2023-03-14,46,39700,10.7,810000,60,11.05,689,32.0,1,590000,137.3,1,Home,Salaried,South,1,17631.57,10,0,0,32.32,Moderate,0.084
LN101869,2023-03-15,34,34500,10.0,499000,36,6.83,730,16.6,0,795000,62.8,2,Personal,Contract,South,1,15368.92,15,0,0,17.62,Low,0.0121
LN102255,2023-03-15,41,155700,1.4,223000,48,9.82,628,46.5,0,243000,91.8,2,Personal,Salaried,North,0,6033.38,10,0,0,30.23,Moderate,0.0988
LN104342,2023-03-15,56,127100,7.0,1072000,60,9.44,628,41.6,0,1744000,61.5,4,Personal,Government,North,0,22482.58,15,0,0,26.22,Moderate,0.0469
LN102005,2023-03-15,40,94400,6.6,198000,12,10.65,614,48.6,1,265000,74.7,1,Home,Salaried,Central,1,17467.26,0,0,0,33.35,Moderate,0.1068
LN100826,2023-03-15,52,61700,8.9,180000,48,9.92,673,23.1,0,167000,107.8,0,Auto,Government,North,0,4558.35,5,0,0,24.77,Low,0.0315
LN101325,2023-03-15,21,33000,7.2,1262000,60,14.08,701,23.7,0,1415000,89.2,2,Business,Salaried,Central,3,29416.9,0,0,0,26.55,Moderate,0.0338
LN101530,2023-03-16,39,85800,5.5,390000,72,13.06,702,47.1,0,286000,136.4,1,Personal,Self-employed,South,0,7841.26,0,0,0,30.9,Moderate,0.1225
LN100556,2023-03-16,34,67400,7.7,2752000,60,12.27,743,31.6,0,2934000,93.8,0,Business,Government,South,1,61592.86,0,0,0,23.03,Low,0.0223
LN103220,2023-03-16,29,29400,2.7,326000,36,9.8,750,64.8,1,327000,99.7,1,Home,Salaried,West,2,10488.52,15,0,0,33.56,Moderate,0.0973
LN103912,2023-03-16,47,58400,13.9,635000,24,13.2,668,41.8,1,644000,98.6,3,Auto,Salaried,Central,3,30248.74,0,0,0,34.86,Moderate,0.0979
LN100567,2023-03-17,29,90600,18.7,236000,48,8.26,617,46.3,1,373000,63.3,0,Personal,Contract,South,2,5790.3,0,0,0,33.26,Moderate,0.1223
LN102277,2023-03-17,28,62900,9.8,201000,60,11.86,699,26.1,0,320000,62.8,2,Home,Salaried,North,2,4456.93,0,0,0,22.83,Low,0.0172
LN100577,2023-03-17,45,71300,14.5,455000,72,12.51,669,13.6,1,408000,111.5,0,Auto,Salaried,South,1,9016.47,0,0,0,27.12,Moderate,0.0337
LN102498,2023-03-17,45,17200,16.7,770000,60,10.81,763,21.2,0,791000,97.3,2,Home,Salaried,Central,1,16668.8,20,0,0,20.24,Low,0.0108
